,date,user_id,username,name,tweet,mentions,replies_count,retweets_count,likes_count,hashtags,reply_to,Unnamed: 0.1,token,n_frasi,n_parole_uniche,n_lettere ,n_media_parole,word_f,compound,neg,neu,pos,sentimenti
137,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,want pas tmz tro press ur lawyer anything legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,0,2, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['want', 'pas', 'tmz', 'tro', 'press', 'ur', 'lawyer', 'anything', 'legalbytesmedia', 'theemilydbaker']",1,10,72,6.3,,0.0772,0.0,0.874,0.126,NEGATIVO
138,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,wait lumberlaw discus jury testimony legalbytesmedia theemilydbaker,"[{'screen_name': 'lumberlaw', 'name': 'law & lumber', 'id': '1523874179032010752'}, {'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,0,6, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['wait', 'lumberlaw', 'discus', 'jury', 'testimony', 'legalbytesmedia', 'theemilydbaker']",1,7,67,8.714285714285714,,0.0,0.0,1.0,0.0,NEGATIVO
139,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,used wine bottle baseball bat broken… legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,0,10, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['used', 'wine', 'bottle', 'baseball', 'bat', 'broken…', 'legalbytesmedia', 'theemilydbaker']",1,8,68,7.625,,0.0,0.0,1.0,0.0,NEGATIVO
140,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,jump high punch magnum size bottle wine legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,0,3, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['jump', 'high', 'punch', 'magnum', 'size', 'bottle', 'wine', 'legalbytesmedia', 'theemilydbaker']",1,9,70,6.888888888888889,,0.0,0.0,1.0,0.0,POSITIVO
141,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,violent rage targeted banana glass mason jar box pic frame bed legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,1,8, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['violent', 'rage', 'targeted', 'banana', 'glass', 'mason', 'jar', 'box', 'pic', 'frame', 'bed', 'legalbytesmedia', 'theemilydbaker']",1,13,93,6.230769230769231,,-0.8176,0.405,0.595,0.0,NEGATIVO
142,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,fruit floor…i fucking 😂😂🤣🤣🤣 legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",1,0,5, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['fruit', 'floor…i', 'fucking', '😂😂🤣🤣🤣', 'legalbytesmedia', 'theemilydbaker']",1,6,58,8.833333333333334,,0.0,0.0,1.0,0.0,POSITIVO
143,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,random mason jar knocked over… legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,0,1, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['random', 'mason', 'jar', 'knocked', 'over…', 'legalbytesmedia', 'theemilydbaker']",1,7,61,7.857142857142857,,0.0,0.0,1.0,0.0,POSITIVO
144,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,pic violent encounter jd…🤨🤨🤨🤨 legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,0,6, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['pic', 'violent', 'encounter', 'jd…🤨🤨🤨🤨', 'legalbytesmedia', 'theemilydbaker']",1,6,60,9.166666666666666,,-0.5994,0.438,0.562,0.0,NEGATIVO
145,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,show leo pic instead showing damage… legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",1,0,1, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['show', 'leo', 'pic', 'instead', 'showing', 'damage…', 'legalbytesmedia', 'theemilydbaker']",1,8,67,7.5,,0.0,0.0,1.0,0.0,NEGATIVO
146,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,pile picture frame bed destroyed apartment dv incident legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,0,11, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['pile', 'picture', 'frame', 'bed', 'destroyed', 'apartment', 'dv', 'incident', 'legalbytesmedia', 'theemilydbaker']",1,10,85,7.6,,-0.4939,0.262,0.738,0.0,POSITIVO
147,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,make living w ur face ent record multiple broken nose legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,2,7, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['make', 'living', 'w', 'ur', 'face', 'ent', 'record', 'multiple', 'broken', 'nose', 'legalbytesmedia', 'theemilydbaker']",1,12,84,6.083333333333333,,-0.4767,0.237,0.763,0.0,NEUTRALE
148,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,u talk police u went got tro tmz watching next day 🤔🤔🤔 legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,1,8, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['u', 'talk', 'police', 'u', 'went', 'got', 'tro', 'tmz', 'watching', 'next', 'day', '🤔🤔🤔', 'legalbytesmedia', 'theemilydbaker']",1,13,85,5.142857142857143,,0.0,0.0,1.0,0.0,NEGATIVO
149,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,ahhh got married josh raquel josh testifying legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,0,3, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['ahhh', 'got', 'married', 'josh', 'raquel', 'josh', 'testifying', 'legalbytesmedia', 'theemilydbaker']",1,8,75,7.444444444444445,,0.0,0.0,1.0,0.0,POSITIVO
150,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,body cam u took photo video 🧐🧐🧐 legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,1,5, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['body', 'cam', 'u', 'took', 'photo', 'video', '🧐🧐🧐', 'legalbytesmedia', 'theemilydbaker']",1,9,62,6.0,,0.0,0.0,1.0,0.0,POSITIVO
151,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,u release metadata u hiding u supposed nov legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",1,0,3, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['u', 'release', 'metadata', 'u', 'hiding', 'u', 'supposed', 'nov', 'legalbytesmedia', 'theemilydbaker']",1,8,73,6.4,,-0.296,0.268,0.732,0.0,NEUTRALE
152,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,nothing red go legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,0,0, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['nothing', 'red', 'go', 'legalbytesmedia', 'theemilydbaker']",1,5,45,8.2,,0.0,0.0,1.0,0.0,NEGATIVO
153,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,photoshoot around apartment best light red cheeks…🧐🧐🧐 legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,0,6, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['photoshoot', 'around', 'apartment', 'best', 'light', 'red', 'cheeks…🧐🧐🧐', 'legalbytesmedia', 'theemilydbaker']",1,9,84,8.444444444444445,,0.6369,0.0,0.656,0.344,POSITIVO
154,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,police officer see anything redness cry leo lying legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,0,6, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['police', 'officer', 'see', 'anything', 'redness', 'cry', 'leo', 'lying', 'legalbytesmedia', 'theemilydbaker']",1,10,80,7.1,,-0.7579,0.448,0.552,0.0,NEGATIVO
155,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,woah umbridge trying legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,0,0, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['woah', 'umbridge', 'trying', 'legalbytesmedia', 'theemilydbaker']",1,5,51,9.4,,0.0,0.0,1.0,0.0,NEGATIVO
156,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,going allll white rice legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,0,9, camillevasquez johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['going', 'allll', 'white', 'rice', 'legalbytesmedia', 'theemilydbaker']",1,6,53,8.0,,0.0,0.0,1.0,0.0,NEGATIVO
157,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,never turned metadata legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,1,11, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['never', 'turned', 'metadata', 'legalbytesmedia', 'theemilydbaker']",1,5,52,9.6,,0.0,0.0,1.0,0.0,NEGATIVO
158,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,picture metadata legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,0,2, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['picture', 'metadata', 'legalbytesmedia', 'theemilydbaker']",1,4,47,11.0,,0.0,0.0,1.0,0.0,POSITIVO
159,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,body camera footage show trashed apartment legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,0,6, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['body', 'camera', 'footage', 'show', 'trashed', 'apartment', 'legalbytesmedia', 'theemilydbaker']",1,8,73,8.25,,0.0,0.0,1.0,0.0,POSITIVO
160,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,lawyer testifying legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,1,4, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['lawyer', 'testifying', 'legalbytesmedia', 'theemilydbaker']",1,4,48,11.25,,0.0,0.0,1.0,0.0,NEGATIVO
161,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,pleased w butter cause roll legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,0,8, judgepenny elainebredehoft camillevasquez johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['pleased', 'w', 'butter', 'cause', 'roll', 'legalbytesmedia', 'theemilydbaker']",1,7,58,7.428571428571429,,0.4404,0.0,0.633,0.367,NEGATIVO
162,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,thought josh bf husband…🤔🤔🤔🤔 legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,1,3, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['thought', 'josh', 'bf', 'husband…🤔🤔🤔🤔', 'legalbytesmedia', 'theemilydbaker']",1,6,59,9.0,,0.0,0.0,1.0,0.0,NEGATIVO
163,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,definitely watch ble teleportation power standing couch floor couch… legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,0,2, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['definitely', 'watch', 'ble', 'teleportation', 'power', 'standing', 'couch', 'floor', 'couch…', 'legalbytesmedia', 'theemilydbaker']",1,11,99,8.090909090909092,,0.4019,0.0,0.787,0.213,POSITIVO
164,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,raquel testifying anyone see witness list legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",3,0,4, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['raquel', 'testifying', 'anyone', 'see', 'witness', 'list', 'legalbytesmedia', 'theemilydbaker']",1,8,72,8.125,,0.0,0.0,1.0,0.0,NEGATIVO
165,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,always includes random detail everytime speaks abt violence pic hitting legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,0,2, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['always', 'includes', 'random', 'detail', 'everytime', 'speaks', 'abt', 'violence', 'pic', 'hitting', 'legalbytesmedia', 'theemilydbaker']",1,12,102,7.583333333333333,,-0.6249,0.272,0.728,0.0,NEGATIVO
166,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,oh ffs trying bring lgbtq community this…🙄🙄🙄🙄 legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,4,13, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['oh', 'ffs', 'trying', 'bring', 'lgbtq', 'community', 'this…🙄🙄🙄🙄', 'legalbytesmedia', 'theemilydbaker']",1,9,76,7.555555555555555,,-0.5859,0.322,0.678,0.0,NEGATIVO
167,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,lol thing sound crazy testimony legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,0,4, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['lol', 'thing', 'sound', 'crazy', 'testimony', 'legalbytesmedia', 'theemilydbaker']",1,7,62,8.0,,0.1027,0.235,0.49,0.275,NEGATIVO
168,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,damn getting pissed playing legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,0,5, elainebredehoft camillevasquez johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['damn', 'getting', 'pissed', 'playing', 'legalbytesmedia', 'theemilydbaker']",1,6,58,8.833333333333334,,-0.7269,0.59,0.256,0.154,NEUTRALE
169,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,io testifying legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",1,0,0, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['io', 'testifying', 'legalbytesmedia', 'theemilydbaker']",1,4,44,10.25,,0.0,0.0,1.0,0.0,POSITIVO
170,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,saying nurse lying saying random woman stole kid trying ruin someone else life theemilydbaker,"[{'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,1,2, amberheard caseyanthony johnnydeppvsamberheard deppvsheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['saying', 'nurse', 'lying', 'saying', 'random', 'woman', 'stole', 'kid', 'trying', 'ruin', 'someone', 'else', 'life', 'theemilydbaker']",1,13,93,5.714285714285714,,-0.802,0.375,0.625,0.0,POSITIVO
171,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,nurse willing lie noted huge deal legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,0,6, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['nurse', 'willing', 'lie', 'noted', 'huge', 'deal', 'legalbytesmedia', 'theemilydbaker']",1,8,64,7.125,,0.3182,0.0,0.753,0.247,NEUTRALE
172,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,edb made great point nurse saw bruise trying impeach legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,1,2, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['edb', 'made', 'great', 'point', 'nurse', 'saw', 'bruise', 'trying', 'impeach', 'legalbytesmedia', 'theemilydbaker']",1,11,83,6.636363636363637,,0.6249,0.0,0.709,0.291,NEGATIVO
173,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,done coke last week drug sometimes there…🤔🤔🤔🤔 legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",1,1,14, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['done', 'coke', 'last', 'week', 'drug', 'sometimes', 'there…🤔🤔🤔🤔', 'legalbytesmedia', 'theemilydbaker']",1,9,76,7.555555555555555,,0.0,0.0,1.0,0.0,NEGATIVO
174,2022-05-16,1518917881119059968,simplyslj,Simply SLJ 🏴‍☠️🏴‍☠️🏴‍☠️,nurse skin game willing lying putting license line legalbytesmedia theemilydbaker,"[{'screen_name': 'legalbytesmedia', 'name': 'legal bytes 🍽💙', 'id': '1262475778631106560'}, {'screen_name': 'theemilydbaker', 'name': 'emily d. baker ⚖️ 💜', 'id': '22594853'}]",0,1,30, johnnydeppvsamberheard deppvsheard lawnerds amberheard johnnydeppvsamberheardtrial justiceforjohnny istandwithamberheard amberheardlsaliar ,[],,"['nurse', 'skin', 'game', 'willing', 'lying', 'putting', 'license', 'line', 'legalbytesmedia', 'theemilydbaker']",1,10,81,7.2,,-0.5267,0.274,0.726,0.0,POSITIVO
